"return_id","order__order_id","product__product_id","customer__customer_id","return_unit_cost","return_unit_quantity","wdf__client_id","return_unit_paid_amount","date","return_date"
"R-3W0GTVHR","O-E3OS6IS4","P-OZOXVVH9","C-1VVPRURK","80.49","9","merchant__electronics","97.92","2022-10-23 17:56:59","2022-10-23 17:56:59"
"R-8U4X19DN","O-6E8ESVMU","P-MPQ6WXMT","C-KU9ENAQ8","56.65","1","merchant__electronics","35.0","2022-10-23 18:26:38","2022-10-23 18:26:38"
"R-FYFTSQLP","O-3B9YANYN","P-Z59F8USY","C-7WNHMWMZ","252.62","9","merchant__electronics","219.22","2022-10-23 18:43:02","2022-10-23 18:43:02"
"R-8V87FTMI","O-PECXP52X","P-B01VWS38","C-43QCM6LU","171.5","7","merchant__electronics","277.89","2022-10-23 19:12:31","2022-10-23 19:12:31"
"R-AVIBEW99","O-W60BBQ6A","P-2PS6UREM","C-XKKH7OLV","41.98","1","merchant__electronics","331.87","2022-10-23 20:06:32","2022-10-23 20:06:32"
"R-PXX4E3N2","O-P98W6VHR","P-0EHNKABW","C-FHIEIOI5","114.96","10","merchant__electronics","629.63","2022-10-23 20:15:25","2022-10-23 20:15:25"
"R-8RSP0U40","O-MBJ7TDRV","P-4CG2IOLF","C-5MX52VV1","436.49","9","merchant__bigboxretailer","677.45","2022-10-23 20:18:57","2022-10-23 20:18:57"
"R-WV608R26","O-XOP15700","P-0EHNKABW","C-8OCJDSR7","266.27","3","merchant__electronics","507.96","2022-10-23 20:20:21","2022-10-23 20:20:21"
"R-88Z12UPO","O-BLHVF3KX","P-YHQL78FM","C-SDV10G99","264.59","8","merchant__electronics","694.27","2022-10-24 02:50:20","2022-10-24 02:50:20"
"R-SJ8RRL91","O-B08RA7R1","P-TLNTAS8N","C-O68DQP3Y","499.17","4","merchant__electronics","651.15","2022-10-24 07:11:41","2022-10-24 07:11:41"
"R-MAKY47Q0","O-OE3W8FGM","P-3UGI5Q6N","C-UJOLMEMN","160.69","8","merchant__electronics","379.51","2022-10-24 12:14:09","2022-10-24 12:14:09"
"R-NBV5CRFO","O-P98W6VHR","P-6YXUDZDH","C-FHIEIOI5","111.14","9","merchant__electronics","136.99","2022-10-24 12:20:10","2022-10-24 12:20:10"
"R-C1Y2BUSE","O-NP5NGWZL","P-MC5L29EJ","C-DVIRMYUX","209.92","3","merchant__clothing","147.81","2022-10-24 13:42:45","2022-10-24 13:42:45"
"R-PZ9MUREX","O-OE3W8FGM","P-4KW88B3C","C-UJOLMEMN","265.64","9","merchant__electronics","601.23","2022-10-24 19:07:53","2022-10-24 19:07:53"
"R-C9H8O0ZW","O-58JXL4KC","P-Z1MH6RU4","C-B6B7GBIK","29.92","6","merchant__bigboxretailer","648.54","2022-10-24 19:44:12","2022-10-24 19:44:12"
"R-JEY0LSWB","O-1SCME4B0","P-KTIPZKCX","C-6A84M97T","690.3","8","merchant__electronics","644.02","2022-10-24 20:00:06","2022-10-24 20:00:06"
"R-H6529AC6","O-N12Z7M79","P-ISSHH50H","C-LG5HESTW","56.81","1","merchant__electronics","55.89","2022-10-24 20:22:29","2022-10-24 20:22:29"
"R-XBYPSX2R","O-6384ARSR","P-3UGI5Q6N","C-XKS15Q4G","7.43","4","merchant__electronics","14.65","2022-10-24 21:07:02","2022-10-24 21:07:02"
"R-AEAWF0NK","O-SYG1R6CP","P-6GC7XGPK","C-YDSGBWGT","196.45","6","merchant__electronics","349.4","2022-10-24 21:51:19","2022-10-24 21:51:19"
"R-Z33TWSH1","O-6IR3IM9F","P-4KW88B3C","C-XAY3OV2Y","374.49","7","merchant__clothing","494.3","2022-10-25 05:26:14","2022-10-25 05:26:14"
"R-ORWD5WFA","O-S8M74IFN","P-FIILZP9M","C-8ATGWLSB","202.0","9","merchant__bigboxretailer","222.8","2022-10-25 09:19:23","2022-10-25 09:19:23"
"R-O7NVS9Q3","O-JISD397P","P-ISSHH50H","C-ZA94CPAB","77.67","5","merchant__electronics","360.83","2022-10-25 11:48:11","2022-10-25 11:48:11"
"R-VN0TGLB3","O-RY4GA8I9","P-Z59F8USY","C-S7MRDY8S","482.01","6","merchant__electronics","478.06","2022-10-25 12:24:40","2022-10-25 12:24:40"
"R-4OI5T2EC","O-XHPJJBED","P-JFNWQIFR","C-88ROZTS1","2.44","8","merchant__bigboxretailer","193.94","2022-10-25 13:16:00","2022-10-25 13:16:00"
"R-PS6X5E82","O-AMOZ8SUV","P-91R34DZ1","C-FMYUS395","279.56","10","merchant__clothing","233.46","2022-10-25 13:17:44","2022-10-25 13:17:44"
"R-VCCA056H","O-FKZ660AX","P-MPQ6WXMT","C-FBJDI9U8","91.0","10","merchant__electronics","111.56","2022-10-25 15:25:13","2022-10-25 15:25:13"
"R-9KAQU4IF","O-41P43Y47","P-XLCOJWPX","C-9LAD4RCW","60.45","5","merchant__bigboxretailer","90.59","2022-10-25 17:37:10","2022-10-25 17:37:10"
"R-U3CX1TU8","O-NP5NGWZL","P-BL3RP8Y6","C-DVIRMYUX","19.72","1","merchant__clothing","33.48","2022-10-25 18:22:50","2022-10-25 18:22:50"
"R-A23JHWCM","O-IQEMOAA4","P-XLCOJWPX","C-ZR62FEL7","243.56","3","merchant__electronics","200.24","2022-10-25 20:42:52","2022-10-25 20:42:52"
"R-EO9703X8","O-926UNJJY","P-R7M1D68U","C-HLZS5Q1H","462.69","2","merchant__bigboxretailer","376.29","2022-10-25 22:10:41","2022-10-25 22:10:41"
"R-5A8ONVRC","O-RY4GA8I9","P-KODMDODH","C-S7MRDY8S","239.38","1","merchant__electronics","232.89","2022-10-25 22:28:55","2022-10-25 22:28:55"
"R-SE0TLPM1","O-JYKFYO9Y","P-0EHNKABW","C-XJF00066","204.62","6","merchant__electronics","257.75","2022-10-26 10:58:31","2022-10-26 10:58:31"
"R-5GCPRJSS","O-UFBSIQV4","P-KODMDODH","C-0HBZUTS1","163.25","2","merchant__electronics","222.07","2022-10-26 20:09:48","2022-10-26 20:09:48"
"R-PUZ8V6FZ","O-XOP15700","P-B01VWS38","C-8OCJDSR7","54.42","5","merchant__electronics","129.56","2022-10-27 08:39:47","2022-10-27 08:39:47"
"R-CSSRGXKU","O-41P43Y47","P-T25G5IH5","C-9LAD4RCW","28.91","4","merchant__bigboxretailer","147.13","2022-10-27 09:07:32","2022-10-27 09:07:32"
"R-7BU0LREW","O-FKZ660AX","P-ZHBUWTA0","C-FBJDI9U8","16.59","1","merchant__electronics","18.27","2022-10-27 11:48:30","2022-10-27 11:48:30"
"R-ZYGHTYPR","O-0C028S23","P-HNI2QR67","C-5VH5E99D","13.76","3","merchant__electronics","181.68","2022-10-27 12:35:30","2022-10-27 12:35:30"
"R-I7MBCE57","O-63UBN6M3","P-4KW88B3C","C-P9VSG3FR","421.7","2","merchant__electronics","628.27","2022-10-27 15:15:46","2022-10-27 15:15:46"
"R-1H880I2F","O-CPGOJM1B","P-6YXUDZDH","C-EWM757G0","165.2","7","merchant__electronics","362.03","2022-10-27 15:59:02","2022-10-27 15:59:02"
"R-4GUX2KOO","O-O2MBPMTL","P-I1EK2RA1","C-AG9JCT03","8.29","3","merchant__electronics","35.89","2022-10-27 17:23:41","2022-10-27 17:23:41"
"R-17ORLX6B","O-BTI06A9T","P-HNI2QR67","C-92HGD334","429.5","10","merchant__electronics","694.28","2022-10-27 17:40:02","2022-10-27 17:40:02"
"R-81WYR4KR","O-RY4GA8I9","P-6YXUDZDH","C-S7MRDY8S","66.31","1","merchant__electronics","600.92","2022-10-27 18:49:33","2022-10-27 18:49:33"
"R-VZD23KJA","O-R38Q62MO","P-KTIPZKCX","C-DIU7ANHI","48.89","3","merchant__electronics","416.85","2022-10-27 20:15:38","2022-10-27 20:15:38"
"R-Z4VJ7W79","O-3XDC2MUY","P-I1EK2RA1","C-HZZ6QK3Z","29.6","10","merchant__electronics","25.43","2022-10-27 20:33:24","2022-10-27 20:33:24"
"R-O04S5TQV","O-P98W6VHR","P-B01VWS38","C-FHIEIOI5","90.51","9","merchant__electronics","600.32","2022-10-27 22:02:02","2022-10-27 22:02:02"
"R-ZCGTCBVX","O-2QPPZ109","P-7C6SF1AO","C-A36EF7XP","125.94","2","merchant__bigboxretailer","171.69","2022-10-28 09:40:13","2022-10-28 09:40:13"
"R-7JMMQPRI","O-ALI4UHR9","P-6GC7XGPK","C-0LJC6WQK","350.25","5","merchant__electronics","568.82","2022-10-28 11:05:33","2022-10-28 11:05:33"
"R-OROPVC95","O-IM4016AK","P-3UGI5Q6N","C-1ZFAPWSP","157.57","10","merchant__clothing","397.52","2022-10-28 11:11:00","2022-10-28 11:11:00"
"R-HFEX4O6Y","O-41P43Y47","P-JFNWQIFR","C-9LAD4RCW","217.73","6","merchant__bigboxretailer","401.41","2022-10-28 12:17:33","2022-10-28 12:17:33"
"R-GEV5D4BX","O-5AKU7KZY","P-TLNTAS8N","C-43QCM6LU","303.19","4","merchant__electronics","462.18","2022-10-28 20:43:16","2022-10-28 20:43:16"
"R-14L5MF6P","O-M2GF4FXZ","P-JFNWQIFR","C-4OY3RF5G","181.12","10","merchant__bigboxretailer","664.03","2022-10-28 22:40:36","2022-10-28 22:40:36"
"R-XOB2K93Z","O-JISD397P","P-KODMDODH","C-ZA94CPAB","65.49","6","merchant__electronics","103.87","2022-10-29 10:16:02","2022-10-29 10:16:02"
"R-TR12SNN4","O-YSQGJ382","P-XLCOJWPX","C-09HRWA02","486.99","9","merchant__electronics","609.33","2022-10-29 11:07:12","2022-10-29 11:07:12"
"R-A1V9ARFB","O-6FVG97PF","P-6YXUDZDH","C-8483PDPH","941.93","1","merchant__electronics","751.2","2022-10-29 14:23:54","2022-10-29 14:23:54"
"R-JHYWGN71","O-UFBSIQV4","P-WXWJ1PQH","C-0HBZUTS1","400.3","9","merchant__electronics","375.67","2022-10-30 12:28:16","2022-10-30 12:28:16"
"R-UTVL5JUG","O-M2GF4FXZ","P-WH20NQO6","C-4OY3RF5G","130.81","10","merchant__bigboxretailer","699.11","2022-10-30 13:01:12","2022-10-30 13:01:12"
"R-NV5ODM81","O-YSQGJ382","P-ZHBUWTA0","C-09HRWA02","203.64","2","merchant__electronics","492.7","2022-10-30 21:39:54","2022-10-30 21:39:54"
"R-GNAOMK4Q","O-M2GF4FXZ","P-4CG2IOLF","C-4OY3RF5G","850.41","7","merchant__bigboxretailer","646.0","2022-10-30 22:24:18","2022-10-30 22:24:18"
"R-X6OI3L6B","O-IM4016AK","P-MPQ6WXMT","C-1ZFAPWSP","395.11","10","merchant__clothing","589.07","2022-10-31 09:04:36","2022-10-31 09:04:36"
"R-IVTXW8OV","O-IM4016AK","P-ISSHH50H","C-1ZFAPWSP","64.15","4","merchant__clothing","587.56","2022-10-31 10:25:42","2022-10-31 10:25:42"
"R-R9L8J03K","O-22XJW1KX","P-MC5L29EJ","C-WZNQMBEV","15.99","3","merchant__bigboxretailer","130.36","2022-10-31 18:02:23","2022-10-31 18:02:23"
"R-MI6FE8U4","O-NP5NGWZL","P-NRIYW4Z2","C-DVIRMYUX","672.63","9","merchant__clothing","803.87","2022-10-31 18:58:30","2022-10-31 18:58:30"
"R-AEMC6OHW","O-TXJDN31G","P-XK8I8GS4","C-6A9KTLO5","281.88","10","merchant__bigboxretailer","512.64","2022-10-31 19:55:22","2022-10-31 19:55:22"
"R-CDDJBA7F","O-XOP15700","P-ZHBUWTA0","C-8OCJDSR7","60.52","2","merchant__electronics","81.83","2022-10-31 20:50:48","2022-10-31 20:50:48"
"R-KIWOP2NL","O-VKC3ND0V","P-ODTOG0C1","C-UTPBLAJO","120.26","6","merchant__bigboxretailer","117.76","2022-11-01 08:51:00","2022-11-01 08:51:00"
"R-T50KWH00","O-O2MBPMTL","P-6YXUDZDH","C-AG9JCT03","109.62","7","merchant__electronics","159.47","2022-11-01 09:12:33","2022-11-01 09:12:33"
"R-NBRFA36U","O-1U3XBBCO","P-9NRU3SVM","C-487NFGIH","375.06","6","merchant__bigboxretailer","676.3","2022-11-01 09:13:02","2022-11-01 09:13:02"
"R-RQOYJXZQ","O-8J9UY1QZ","P-TLNTAS8N","C-3PUDQGN9","232.54","2","merchant__electronics","254.95","2022-11-01 10:34:27","2022-11-01 10:34:27"
"R-5UF4AG8A","O-VCLCCIRU","P-JFNWQIFR","C-K496TZMN","586.5","1","merchant__bigboxretailer","580.07","2022-11-01 18:34:59","2022-11-01 18:34:59"
"R-K5JGTC5I","O-3XDC2MUY","P-4KW88B3C","C-HZZ6QK3Z","176.17","9","merchant__electronics","111.24","2022-11-01 20:41:45","2022-11-01 20:41:45"
"R-XADGHT4D","O-KNAMP5SR","P-IW00QT67","C-2S9H0VNC","328.21","3","merchant__bigboxretailer","293.24","2022-11-01 21:35:46","2022-11-01 21:35:46"
"R-L1POL05A","O-IM4016AK","P-GYWIFA3N","C-1ZFAPWSP","76.52","2","merchant__clothing","110.88","2022-11-02 10:00:50","2022-11-02 10:00:50"
"R-L16U0HHO","O-34GU2S5T","P-155PCQB5","C-N3ECT741","621.01","6","merchant__bigboxretailer","704.87","2022-11-02 16:54:21","2022-11-02 16:54:21"
"R-4OJCQQ7M","O-IY3V1JNT","P-XLCOJWPX","C-1FXK2LBH","635.67","9","merchant__electronics","679.17","2022-11-02 18:29:33","2022-11-02 18:29:33"
"R-RE6LGXF2","O-ALI4UHR9","P-0EHNKABW","C-0LJC6WQK","95.82","7","merchant__electronics","528.54","2022-11-02 22:23:12","2022-11-02 22:23:12"
"R-MSYDXVVZ","O-O2MBPMTL","P-XLCOJWPX","C-AG9JCT03","83.39","8","merchant__electronics","106.38","2022-11-03 07:06:31","2022-11-03 07:06:31"
"R-1VACX7PA","O-XBO7ZA0A","P-XSZP9R64","C-SXG6XAJH","29.08","2","merchant__bigboxretailer","414.46","2022-11-03 13:09:40","2022-11-03 13:09:40"
"R-R7UQDBF2","O-BOOK9BW8","P-MSABXCSH","C-DVCP8VZZ","140.29","5","merchant__clothing","105.09","2022-11-03 15:16:41","2022-11-03 15:16:41"
"R-QKY2WJ5S","O-AE8V3G0O","P-7C6SF1AO","C-HE0AEL3G","100.67","10","merchant__bigboxretailer","167.58","2022-11-03 15:50:58","2022-11-03 15:50:58"
"R-BECOKI16","O-2U5BVON1","P-73D6VT4O","C-T5FDTO2M","176.76","2","merchant__clothing","159.05","2022-11-03 16:10:23","2022-11-03 16:10:23"
"R-ZCYDX05A","O-X13R59J3","P-VWPB01YN","C-VHNC97P7","391.11","10","merchant__bigboxretailer","637.38","2022-11-03 17:44:34","2022-11-03 17:44:34"
"R-39GBS65W","O-CXGHLYBS","P-MC5L29EJ","C-IW4NKKO0","117.83","2","merchant__clothing","442.15","2022-11-03 18:41:53","2022-11-03 18:41:53"
"R-KN9857JQ","O-VCLCCIRU","P-6YXUDZDH","C-K496TZMN","26.02","2","merchant__bigboxretailer","343.65","2022-11-03 19:43:48","2022-11-03 19:43:48"
"R-EZWIVPW1","O-QPSRDYNP","P-2PS6UREM","C-EVDAQD7D","685.49","6","merchant__electronics","822.38","2022-11-03 21:11:56","2022-11-03 21:11:56"
"R-TBECZY6W","O-CR0QR55I","P-4CG2IOLF","C-6QO8I6ZQ","449.14","2","merchant__electronics","307.73","2022-11-04 06:54:31","2022-11-04 06:54:31"
"R-SUEZRD0J","O-XPOY0B9N","P-91R34DZ1","C-QJJV1MI2","48.35","4","merchant__clothing","169.49","2022-11-04 08:40:54","2022-11-04 08:40:54"
"R-0TXHURTC","O-0NUQ0ZPC","P-6GC7XGPK","C-6CCM4SG7","83.78","2","merchant__electronics","551.55","2022-11-04 10:52:45","2022-11-04 10:52:45"
"R-MVWITGKR","O-CXGHLYBS","P-JZ1G5P39","C-IW4NKKO0","134.98","2","merchant__clothing","183.18","2022-11-04 17:54:55","2022-11-04 17:54:55"
"R-AMVYBY9A","O-79967W26","P-VWPB01YN","C-3ARI9YIO","437.83","2","merchant__bigboxretailer","675.79","2022-11-04 18:13:40","2022-11-04 18:13:40"
"R-0MPA4XYR","O-W20R1VMO","P-MPQ6WXMT","C-OT82Q2GC","772.74","10","merchant__electronics","665.99","2022-11-04 21:10:00","2022-11-04 21:10:00"
"R-GJJZ6N38","O-XXF5QOJ7","P-T25G5IH5","C-BY8K06K9","37.07","2","merchant__bigboxretailer","95.53","2022-11-05 10:52:29","2022-11-05 10:52:29"
"R-8DX5X5MC","O-HBSXKJA2","P-6YXUDZDH","C-9J2ARH6D","463.27","7","merchant__electronics","847.19","2022-11-05 11:36:06","2022-11-05 11:36:06"
"R-0XZ2WJOF","O-0N3TM45E","P-IATI6E7C","C-MH2TCLLN","304.74","9","merchant__bigboxretailer","323.16","2022-11-05 14:41:33","2022-11-05 14:41:33"
"R-UXYLF57P","O-34GU2S5T","P-9NRU3SVM","C-N3ECT741","250.72","2","merchant__bigboxretailer","212.17","2022-11-05 15:51:11","2022-11-05 15:51:11"
"R-6NLRTZ6H","O-79967W26","P-IATI6E7C","C-3ARI9YIO","290.81","10","merchant__bigboxretailer","204.55","2022-11-05 16:15:38","2022-11-05 16:15:38"
"R-MOQCHTYT","O-IY3V1JNT","P-MPQ6WXMT","C-1FXK2LBH","181.43","9","merchant__electronics","835.39","2022-11-05 16:48:39","2022-11-05 16:48:39"
"R-QXNJQXRJ","O-UGTNNSKT","P-0EHNKABW","C-L4GLISDX","474.39","2","merchant__electronics","641.54","2022-11-05 18:07:01","2022-11-05 18:07:01"
"R-EW16BD97","O-7F3W2L9N","P-4KW88B3C","C-46SVTVTO","701.04","3","merchant__electronics","656.1","2022-11-05 20:07:29","2022-11-05 20:07:29"
"R-6S6DZTLI","O-0N3TM45E","P-1DCQEQ1D","C-MH2TCLLN","224.51","8","merchant__bigboxretailer","217.41","2022-11-05 21:39:54","2022-11-05 21:39:54"
"R-PJBXV17N","O-W20R1VMO","P-0EHNKABW","C-OT82Q2GC","155.87","6","merchant__electronics","138.27","2022-11-06 06:48:40","2022-11-06 06:48:40"
"R-RMMZJ87N","O-KRN3MIRS","P-IATI6E7C","C-2S9H0VNC","7.28","3","merchant__bigboxretailer","29.94","2022-11-06 14:08:43","2022-11-06 14:08:43"
"R-EW19Z0YO","O-YHXEX2YL","P-4NZA2QGO","C-8498487P","410.4","8","merchant__electronics","531.76","2022-11-06 15:37:20","2022-11-06 15:37:20"
"R-57YKSYVZ","O-YHXEX2YL","P-6GC7XGPK","C-8498487P","128.41","3","merchant__electronics","334.71","2022-11-06 16:21:12","2022-11-06 16:21:12"
"R-6K1XIYQI","O-VCLCCIRU","P-OZOXVVH9","C-K496TZMN","72.77","2","merchant__bigboxretailer","86.29","2022-11-06 19:11:55","2022-11-06 19:11:55"
"R-RZ24JR1K","O-1K5BOM80","P-WJ02AIHW","C-JV4CAZT4","136.99","6","merchant__electronics","268.97","2022-11-06 20:20:12","2022-11-06 20:20:12"
"R-OQRCMX60","O-CIU500TH","P-155PCQB5","C-ENIJ9IO1","611.94","5","merchant__bigboxretailer","446.21","2022-11-07 03:02:28","2022-11-07 03:02:28"
"R-YUMHIMHY","O-69L40331","P-T84X228E","C-TRWK2VT5","520.12","4","merchant__clothing","604.25","2022-11-07 05:08:27","2022-11-07 05:08:27"
"R-C5F9BGMH","O-YHUTZEZP","P-ODTOG0C1","C-3KBUF4J6","290.49","3","merchant__bigboxretailer","467.44","2022-11-07 07:40:36","2022-11-07 07:40:36"
"R-ZW1N71AU","O-3D6VJ588","P-1RZN2MS3","C-80IGBPZX","269.37","10","merchant__bigboxretailer","500.56","2022-11-07 10:35:23","2022-11-07 10:35:23"
"R-OFEFTIRU","O-0NUQ0ZPC","P-KODMDODH","C-6CCM4SG7","100.65","1","merchant__electronics","70.4","2022-11-07 12:45:06","2022-11-07 12:45:06"
"R-FX9RJKQF","O-ORKE33AF","P-0EHNKABW","C-543KMREM","472.85","10","merchant__clothing","455.49","2022-11-07 20:25:23","2022-11-07 20:25:23"
"R-10OAGKEU","O-79967W26","P-9JXUBEF9","C-3ARI9YIO","67.21","9","merchant__bigboxretailer","58.31","2022-11-08 20:07:23","2022-11-08 20:07:23"
"R-EPIXFYYD","O-XPOY0B9N","P-JZ1G5P39","C-QJJV1MI2","136.35","3","merchant__clothing","650.75","2022-11-09 09:54:01","2022-11-09 09:54:01"
"R-LUVHF9N7","O-HBSXKJA2","P-BZG799N1","C-9J2ARH6D","14.7","5","merchant__electronics","243.83","2022-11-09 12:29:56","2022-11-09 12:29:56"
"R-Z4ASFLUB","O-4J62PC7M","P-9NRU3SVM","C-3ARI9YIO","51.22","3","merchant__bigboxretailer","633.75","2022-11-09 20:15:00","2022-11-09 20:15:00"
"R-UUV8SW8R","O-YMC7T4S3","P-Z1MH6RU4","C-CU1ARB5D","11.99","7","merchant__bigboxretailer","38.96","2022-11-09 20:26:53","2022-11-09 20:26:53"
"R-6R82J7Q4","O-YMC7T4S3","P-MC5L29EJ","C-CU1ARB5D","226.94","9","merchant__bigboxretailer","126.11","2022-11-09 20:47:47","2022-11-09 20:47:47"
"R-T25PVUZK","O-MQKV8PJ0","P-1RZN2MS3","C-NS8U3ZEQ","27.68","2","merchant__bigboxretailer","39.76","2022-11-09 20:52:16","2022-11-09 20:52:16"
"R-EIBTGPOL","O-KZW59EWN","P-V8JCV0J1","C-C39S50Y1","175.42","1","merchant__bigboxretailer","154.82","2022-11-09 21:01:34","2022-11-09 21:01:34"
"R-4Q5RKF8E","O-0N3TM45E","P-3QEYGQT6","C-MH2TCLLN","511.71","3","merchant__bigboxretailer","569.66","2022-11-09 21:57:25","2022-11-09 21:57:25"
"R-F54PTSLE","O-SRSON7ZJ","P-WXWJ1PQH","C-J8329HPC","52.84","3","merchant__electronics","77.49","2022-11-10 03:08:01","2022-11-10 03:08:01"
"R-R2LYSFQO","O-SRSON7ZJ","P-EHKJYGAL","C-J8329HPC","426.8","10","merchant__electronics","366.65","2022-11-10 04:42:38","2022-11-10 04:42:38"
"R-XT6QHRU2","O-69L40331","P-UUC7BMGK","C-TRWK2VT5","237.65","1","merchant__clothing","631.09","2022-11-10 06:34:22","2022-11-10 06:34:22"
"R-R3IW8WMV","O-EZVN05IA","P-UUC7BMGK","C-RF8BK5RA","20.58","6","merchant__clothing","75.46","2022-11-10 13:07:44","2022-11-10 13:07:44"
"R-0CPSBZXO","O-SRSON7ZJ","P-6GC7XGPK","C-J8329HPC","139.63","8","merchant__electronics","422.01","2022-11-11 00:55:58","2022-11-11 00:55:58"
"R-FAFQ426W","O-69L40331","P-4NZA2QGO","C-TRWK2VT5","56.3","5","merchant__clothing","439.22","2022-11-11 07:53:36","2022-11-11 07:53:36"
"R-V192AF39","O-591PK20A","P-YHQL78FM","C-1FMNZF0S","91.4","4","merchant__electronics","450.15","2022-11-11 16:43:17","2022-11-11 16:43:17"
"R-58KYD2V5","O-YHXEX2YL","P-WJ02AIHW","C-8498487P","640.21","2","merchant__electronics","621.23","2022-11-11 20:24:10","2022-11-11 20:24:10"
"R-DE62H0DW","O-HWH2XM0I","P-0EHNKABW","C-MODVG71B","186.88","9","merchant__clothing","235.29","2022-11-12 01:06:53","2022-11-12 01:06:53"
"R-W6IMHZC9","O-HWH2XM0I","P-MPQ6WXMT","C-MODVG71B","71.12","8","merchant__clothing","127.78","2022-11-12 03:30:24","2022-11-12 03:30:24"
"R-8BWRHZUG","O-G6BT3EW0","P-OV1JLP72","C-CF8TPWC0","396.22","7","merchant__clothing","758.68","2022-11-12 13:42:51","2022-11-12 13:42:51"
"R-OJMVALS7","O-WL2PHVNE","P-L3S2YL4N","C-5VG45O3I","9.01","5","merchant__clothing","111.27","2022-11-12 16:47:32","2022-11-12 16:47:32"
"R-58ED0NYQ","O-BXQPHPBB","P-VOEIYK0G","C-4X1YAMY6","24.68","4","merchant__bigboxretailer","21.75","2022-11-12 21:27:00","2022-11-12 21:27:00"
"R-6A2TGK8O","O-7F3W2L9N","P-ZHBUWTA0","C-46SVTVTO","129.19","6","merchant__electronics","156.93","2022-11-12 21:36:03","2022-11-12 21:36:03"
"R-4AT3EFYI","O-7F3W2L9N","P-0EHNKABW","C-46SVTVTO","484.65","6","merchant__electronics","927.27","2022-11-12 21:44:19","2022-11-12 21:44:19"
"R-KQ4N978S","O-NZI57ATS","P-4CG2IOLF","C-55XYT19Z","281.43","4","merchant__electronics","180.8","2022-11-13 13:22:51","2022-11-13 13:22:51"
"R-49KJXB4B","O-W20R1VMO","P-Z59F8USY","C-OT82Q2GC","532.14","10","merchant__electronics","625.6","2022-11-13 13:25:42","2022-11-13 13:25:42"
"R-4FQFO4KC","O-OMB40ZFT","P-1DCQEQ1D","C-UIJQKF9O","12.25","4","merchant__bigboxretailer","523.84","2022-11-13 18:57:39","2022-11-13 18:57:39"
"R-K31I599Y","O-KZW59EWN","P-QQ2OV12P","C-C39S50Y1","129.94","3","merchant__bigboxretailer","167.63","2022-11-13 20:04:53","2022-11-13 20:04:53"
"R-QSG6M1MQ","O-8SOQX604","P-Z1MH6RU4","C-VHNC97P7","175.97","1","merchant__bigboxretailer","218.93","2022-11-14 00:39:42","2022-11-14 00:39:42"
"R-TQE1OES7","O-T3JRELWK","P-3QEYGQT6","C-CFSHSB69","592.71","3","merchant__bigboxretailer","455.1","2022-11-14 13:33:40","2022-11-14 13:33:40"
"R-V7BEPLHQ","O-EZVN05IA","P-1BGBALTC","C-RF8BK5RA","131.53","7","merchant__clothing","722.87","2022-11-14 14:35:33","2022-11-14 14:35:33"
"R-XWVGIRWY","O-OMB40ZFT","P-155PCQB5","C-UIJQKF9O","170.46","10","merchant__bigboxretailer","575.63","2022-11-14 16:34:08","2022-11-14 16:34:08"
"R-TYM386OA","O-14ALIWZM","P-6GC7XGPK","C-QE32B6WZ","447.91","1","merchant__electronics","429.49","2022-11-14 16:51:54","2022-11-14 16:51:54"
"R-DP6NN443","O-YMC7T4S3","P-FIILZP9M","C-CU1ARB5D","132.11","10","merchant__bigboxretailer","214.68","2022-11-14 20:00:10","2022-11-14 20:00:10"
"R-V97BOZBM","O-T3JRELWK","P-KODMDODH","C-CFSHSB69","218.58","6","merchant__bigboxretailer","263.95","2022-11-14 20:26:56","2022-11-14 20:26:56"
"R-JGSD3VRS","O-BXQPHPBB","P-QQ2OV12P","C-4X1YAMY6","794.51","4","merchant__bigboxretailer","592.81","2022-11-14 21:07:06","2022-11-14 21:07:06"
"R-DLXH01XB","O-IZCG4L28","P-MPQ6WXMT","C-B32HKJK4","140.36","1","merchant__electronics","208.59","2022-11-15 05:45:16","2022-11-15 05:45:16"
"R-Y1LL3OFE","O-LK8I4USQ","P-6GC7XGPK","C-3E9QUL8V","80.71","9","merchant__bigboxretailer","73.3","2022-11-15 07:42:29","2022-11-15 07:42:29"
"R-Q7N9WPXM","O-MKPNEFIN","P-MPQ6WXMT","C-OQLHL7YW","145.85","5","merchant__electronics","190.19","2022-11-15 11:38:21","2022-11-15 11:38:21"
"R-KL23STJY","O-EZVN05IA","P-B01VWS38","C-RF8BK5RA","367.99","4","merchant__clothing","201.45","2022-11-15 12:48:37","2022-11-15 12:48:37"
"R-TABI6CY8","O-LK8I4USQ","P-Z1MH6RU4","C-3E9QUL8V","386.19","4","merchant__bigboxretailer","440.99","2022-11-15 12:52:02","2022-11-15 12:52:02"
"R-52HY58C6","O-HGAS6WGV","P-QCFV8W45","C-ROMSBUEU","27.49","7","merchant__electronics","19.15","2022-11-15 13:04:02","2022-11-15 13:04:02"
"R-FIZ0NILA","O-YMC7T4S3","P-XSZP9R64","C-CU1ARB5D","48.59","10","merchant__bigboxretailer","68.48","2022-11-15 13:22:01","2022-11-15 13:22:01"
"R-KLU1XUXJ","O-P9PMHGX8","P-YHQL78FM","C-UZLUU18T","203.13","2","merchant__bigboxretailer","355.65","2022-11-15 18:52:02","2022-11-15 18:52:02"
