"monthly_inventory_id","product__product_id","inventory_month","monthly_quantity_eom","wdf__client_id","monthly_quantity_bom","date"
"M-N24Y1PLR","P-NXER8PK7","2022-10-01","230","merchant__bigboxretailer","230","2022-10-01 00:00:00"
"M-SY31SIN6","P-72ZJFVDT","2022-10-01","847","merchant__bigboxretailer","847","2022-10-01 00:00:00"
"M-EZPCM0CQ","P-6FVM832Y","2022-10-01","654","merchant__bigboxretailer","654","2022-10-01 00:00:00"
"M-0M288QR4","P-IEU0ZQOA","2022-10-01","978","merchant__bigboxretailer","978","2022-10-01 00:00:00"
"M-J9UQ9CGT","P-M35CA2E9","2022-10-01","84","merchant__bigboxretailer","84","2022-10-01 00:00:00"
"M-0Q4XOAA3","P-KG7R8M2L","2022-10-01","467","merchant__bigboxretailer","467","2022-10-01 00:00:00"
"M-85LRUY26","P-TYYC4TYQ","2022-10-01","826","merchant__bigboxretailer","826","2022-10-01 00:00:00"
"M-YH3ZP4MI","P-SYY6JT1Q","2022-10-01","320","merchant__bigboxretailer","320","2022-10-01 00:00:00"
"M-V4A5O3KS","P-WKDWO58J","2022-10-01","262","merchant__bigboxretailer","262","2022-10-01 00:00:00"
"M-DV44WZ6E","P-G75MYA3L","2022-10-01","379","merchant__bigboxretailer","379","2022-10-01 00:00:00"
"M-TJA94DZX","P-9NPZMJMF","2022-10-01","606","merchant__bigboxretailer","606","2022-10-01 00:00:00"
"M-R6B2SVZH","P-OPA3WYFJ","2022-10-01","377","merchant__bigboxretailer","377","2022-10-01 00:00:00"
"M-H3FFVMCW","P-2J8Y2UV0","2022-10-01","831","merchant__bigboxretailer","831","2022-10-01 00:00:00"
"M-T6W9DWL6","P-HY4II61Y","2022-10-01","420","merchant__bigboxretailer","420","2022-10-01 00:00:00"
"M-5U5KXTQC","P-1ILMUXUR","2022-10-01","899","merchant__bigboxretailer","899","2022-10-01 00:00:00"
"M-HZ79ZCQR","P-Q3DDHVO9","2022-10-01","291","merchant__bigboxretailer","291","2022-10-01 00:00:00"
"M-HVAF9VKT","P-7YUZFE6E","2022-10-01","705","merchant__bigboxretailer","705","2022-10-01 00:00:00"
"M-WX4L3JMA","P-W9FP7F15","2022-10-01","95","merchant__bigboxretailer","95","2022-10-01 00:00:00"
"M-RCW33HZM","P-T4L7LL0Z","2022-10-01","811","merchant__bigboxretailer","811","2022-10-01 00:00:00"
"M-HRDJKPT3","P-SRSOUJM9","2022-10-01","776","merchant__bigboxretailer","776","2022-10-01 00:00:00"
"M-LJWBG88Q","P-HSDMHDL8","2022-10-01","900","merchant__bigboxretailer","900","2022-10-01 00:00:00"
"M-MNXHQ55S","P-PUEZLWDA","2022-10-01","280","merchant__bigboxretailer","280","2022-10-01 00:00:00"
"M-18UQG5I9","P-M12YKA1Z","2022-10-01","24","merchant__bigboxretailer","24","2022-10-01 00:00:00"
"M-NO58W0G8","P-N1M7DVQ3","2022-10-01","490","merchant__bigboxretailer","490","2022-10-01 00:00:00"
"M-V7AIGOAT","P-8QKO0364","2022-10-01","259","merchant__bigboxretailer","259","2022-10-01 00:00:00"
"M-1DTUMA4H","P-3W7QPD97","2022-10-01","9199","merchant__bigboxretailer","9732","2022-10-01 00:00:00"
"M-IPAGUN1Y","P-ULHRG4GB","2022-10-01","9423","merchant__bigboxretailer","10002","2022-10-01 00:00:00"
"M-KH5P0X9L","P-3Y7S5IDJ","2022-10-01","8676","merchant__bigboxretailer","9294","2022-10-01 00:00:00"
"M-TNBK4SB1","P-0UMDKDI8","2022-10-01","8962","merchant__bigboxretailer","9383","2022-10-01 00:00:00"
"M-DUU2A78F","P-B133E5GU","2022-10-01","9261","merchant__bigboxretailer","9843","2022-10-01 00:00:00"
"M-TH69FUA6","P-71K5EPIZ","2022-10-01","9147","merchant__bigboxretailer","9592","2022-10-01 00:00:00"
"M-I8LZGWXD","P-C62GOWS4","2022-10-01","8953","merchant__bigboxretailer","9471","2022-10-01 00:00:00"
"M-KIMN80WJ","P-S9SV88ZB","2022-10-01","9887","merchant__bigboxretailer","10251","2022-10-01 00:00:00"
"M-2FDWK9OX","P-PICZSIFB","2022-10-01","9335","merchant__bigboxretailer","9868","2022-10-01 00:00:00"
"M-1IV17U9Y","P-8Q7E4XWL","2022-10-01","9027","merchant__bigboxretailer","9666","2022-10-01 00:00:00"
"M-N0AR45WU","P-ZB7UQRXA","2022-10-01","8804","merchant__bigboxretailer","9318","2022-10-01 00:00:00"
"M-UT8XU3NJ","P-YLYHG9DI","2022-10-01","8532","merchant__bigboxretailer","9080","2022-10-01 00:00:00"
"M-7S5ZYUN9","P-GG6SRFRI","2022-10-01","9648","merchant__bigboxretailer","10227","2022-10-01 00:00:00"
"M-3DDDP124","P-MBVSWRQE","2022-10-01","9554","merchant__bigboxretailer","10189","2022-10-01 00:00:00"
"M-VPDXNXL8","P-WC5UB7OD","2022-10-01","9110","merchant__bigboxretailer","9569","2022-10-01 00:00:00"
"M-YV1JK702","P-33JGK6R3","2022-10-01","8601","merchant__bigboxretailer","9115","2022-10-01 00:00:00"
"M-MU2U578E","P-I40CH1VY","2022-10-01","9201","merchant__bigboxretailer","9747","2022-10-01 00:00:00"
"M-LLO17KHP","P-LCNYTMRM","2022-10-01","9064","merchant__bigboxretailer","9671","2022-10-01 00:00:00"
"M-NLDBCL1M","P-FKL70JPO","2022-10-01","9175","merchant__bigboxretailer","9635","2022-10-01 00:00:00"
"M-7PX26J05","P-PDBC8R3I","2022-10-01","8312","merchant__bigboxretailer","8888","2022-10-01 00:00:00"
"M-YCVQAO9X","P-BLJ9N6B1","2022-10-01","9657","merchant__bigboxretailer","10245","2022-10-01 00:00:00"
"M-8FV0O345","P-GK4GAM4E","2022-10-01","8720","merchant__bigboxretailer","9158","2022-10-01 00:00:00"
"M-FOKGU7PX","P-RGWCH2QE","2022-10-01","9844","merchant__bigboxretailer","10542","2022-10-01 00:00:00"
"M-AORSUAW2","P-18Z2UEJ2","2022-10-01","9342","merchant__bigboxretailer","9930","2022-10-01 00:00:00"
"M-D1D65LYH","P-CQTSDEI3","2022-10-01","8932","merchant__bigboxretailer","9501","2022-10-01 00:00:00"
"M-1QQRC8EI","P-YDFVJOZ9","2022-10-01","8831","merchant__bigboxretailer","9257","2022-10-01 00:00:00"
"M-BIA6UAQG","P-XHSAEDLK","2022-10-01","9672","merchant__bigboxretailer","10274","2022-10-01 00:00:00"
"M-EAKZOV2E","P-0O7TA9NL","2022-10-01","9464","merchant__bigboxretailer","9999","2022-10-01 00:00:00"
"M-ZDBWOAZ5","P-9VGAX24L","2022-10-01","8855","merchant__bigboxretailer","9330","2022-10-01 00:00:00"
"M-W805A52A","P-O4AYKOW8","2022-10-01","9674","merchant__bigboxretailer","10224","2022-10-01 00:00:00"
"M-Z72I6V8P","P-0S9Y7C8H","2022-10-01","9507","merchant__bigboxretailer","10064","2022-10-01 00:00:00"
"M-AIMMJT18","P-3WHQ8JB1","2022-10-01","8672","merchant__bigboxretailer","9230","2022-10-01 00:00:00"
"M-UM3BQHPU","P-WLIINZZA","2022-10-01","9075","merchant__bigboxretailer","9651","2022-10-01 00:00:00"
"M-5AE3DDJY","P-KBM2MXOA","2022-10-01","9153","merchant__bigboxretailer","9767","2022-10-01 00:00:00"
"M-XJ8X5O2P","P-G1EAU5X7","2022-10-01","9727","merchant__bigboxretailer","10261","2022-10-01 00:00:00"
"M-RQ0T7F1D","P-43WKFSAY","2022-10-01","8972","merchant__bigboxretailer","9512","2022-10-01 00:00:00"
"M-0ZA9W4DT","P-D74LH52Z","2022-10-01","9016","merchant__bigboxretailer","9539","2022-10-01 00:00:00"
"M-HR1G586B","P-9584CF34","2022-10-01","9474","merchant__bigboxretailer","10148","2022-10-01 00:00:00"
"M-V79VMR7W","P-6W0RXJIJ","2022-10-01","9384","merchant__bigboxretailer","9947","2022-10-01 00:00:00"
"M-LYMH10KI","P-9E2QWWYF","2022-10-01","14639","merchant__electronics","15445","2022-10-01 00:00:00"
"M-KFD798NV","P-VVFU1JSD","2022-10-01","14725","merchant__electronics","15790","2022-10-01 00:00:00"
"M-TY4YIR93","P-UWZBNWBF","2022-10-01","15333","merchant__electronics","16192","2022-10-01 00:00:00"
"M-VYLH7HJ8","P-QJM9CGOC","2022-10-01","15307","merchant__electronics","16314","2022-10-01 00:00:00"
"M-IRKWGKDT","P-AP2VLH9R","2022-10-01","15149","merchant__electronics","16040","2022-10-01 00:00:00"
"M-VUHD1RL0","P-F7E5IX2B","2022-10-01","15696","merchant__electronics","16603","2022-10-01 00:00:00"
"M-BIUVOMVD","P-WELC80UL","2022-10-01","15438","merchant__electronics","16441","2022-10-01 00:00:00"
"M-MAKWG3PT","P-IZ01YCC0","2022-10-01","15641","merchant__electronics","16571","2022-10-01 00:00:00"
"M-RRPUKXVJ","P-Z8YAFBZT","2022-10-01","15852","merchant__electronics","16731","2022-10-01 00:00:00"
"M-4G2SNJXV","P-SF7F2R8W","2022-10-01","15841","merchant__electronics","16858","2022-10-01 00:00:00"
"M-R7DZ201D","P-HYD6V6R6","2022-10-01","14767","merchant__electronics","15727","2022-10-01 00:00:00"
"M-2XFWDM5U","P-LYKV1PFD","2022-10-01","15056","merchant__electronics","16032","2022-10-01 00:00:00"
"M-MLSK7XVV","P-86QVHCKN","2022-10-01","14521","merchant__electronics","15590","2022-10-01 00:00:00"
"M-2ZWLNO0C","P-CT29LLIB","2022-10-01","15284","merchant__electronics","16296","2022-10-01 00:00:00"
"M-096JIG00","P-2C2DM5TS","2022-10-01","14587","merchant__electronics","15700","2022-10-01 00:00:00"
"M-AKLMJ2WG","P-2CM3ADX9","2022-10-01","14993","merchant__electronics","16038","2022-10-01 00:00:00"
"M-1STR2F77","P-LC1GVCVA","2022-10-01","15591","merchant__electronics","16602","2022-10-01 00:00:00"
"M-9SQBHJQN","P-81930YFA","2022-10-01","15612","merchant__electronics","16491","2022-10-01 00:00:00"
"M-1K9U7TAX","P-J8QNCOER","2022-10-01","15375","merchant__electronics","16320","2022-10-01 00:00:00"
"M-795ADR85","P-5MBMB0WZ","2022-10-01","15597","merchant__electronics","16552","2022-10-01 00:00:00"
"M-PH9IX04M","P-1FJ5TPIN","2022-10-01","343","merchant__electronics","343","2022-10-01 00:00:00"
"M-4XK8SXIX","P-SLNK6RR7","2022-10-01","438","merchant__electronics","438","2022-10-01 00:00:00"
"M-LXV4BZSU","P-2TVAJ7B5","2022-10-01","190","merchant__electronics","190","2022-10-01 00:00:00"
"M-4FFGNEOL","P-CEAA4SO6","2022-10-01","532","merchant__electronics","532","2022-10-01 00:00:00"
"M-WW4RG9W9","P-6H7X4WKL","2022-10-01","425","merchant__electronics","425","2022-10-01 00:00:00"
"M-S2CL7WB4","P-6NI7O7PQ","2022-10-01","651","merchant__electronics","651","2022-10-01 00:00:00"
"M-0CP63JC6","P-EBTAOP0H","2022-10-01","30","merchant__electronics","30","2022-10-01 00:00:00"
"M-BAR3RR5A","P-NXER8PK7","2022-10-01","981","merchant__electronics","981","2022-10-01 00:00:00"
"M-QCQJ19TN","P-72ZJFVDT","2022-10-01","914","merchant__electronics","914","2022-10-01 00:00:00"
"M-EZHQJBKH","P-6FVM832Y","2022-10-01","706","merchant__electronics","706","2022-10-01 00:00:00"
"M-WUINV2XZ","P-IEU0ZQOA","2022-10-01","512","merchant__electronics","512","2022-10-01 00:00:00"
"M-KNGX12WL","P-M35CA2E9","2022-10-01","82","merchant__electronics","82","2022-10-01 00:00:00"
"M-8W0EUVTJ","P-KG7R8M2L","2022-10-01","679","merchant__electronics","679","2022-10-01 00:00:00"
"M-VBG889X0","P-TYYC4TYQ","2022-10-01","463","merchant__electronics","463","2022-10-01 00:00:00"
"M-333MPIB2","P-SYY6JT1Q","2022-10-01","369","merchant__electronics","369","2022-10-01 00:00:00"
"M-UMB3RCNG","P-WKDWO58J","2022-10-01","138","merchant__electronics","138","2022-10-01 00:00:00"
"M-D725S6DR","P-G75MYA3L","2022-10-01","164","merchant__electronics","164","2022-10-01 00:00:00"
"M-6WNRT9FR","P-9NPZMJMF","2022-10-01","564","merchant__electronics","564","2022-10-01 00:00:00"
"M-Y63APDKW","P-OPA3WYFJ","2022-10-01","698","merchant__electronics","698","2022-10-01 00:00:00"
"M-EAMLROG0","P-2J8Y2UV0","2022-10-01","159","merchant__electronics","159","2022-10-01 00:00:00"
"M-OQKV9Q5H","P-HY4II61Y","2022-10-01","630","merchant__electronics","630","2022-10-01 00:00:00"
"M-ZCFAYLQ2","P-1ILMUXUR","2022-10-01","100","merchant__electronics","100","2022-10-01 00:00:00"
"M-QIJ8MP2Q","P-Q3DDHVO9","2022-10-01","517","merchant__electronics","517","2022-10-01 00:00:00"
"M-XEUIN0O9","P-7YUZFE6E","2022-10-01","468","merchant__electronics","468","2022-10-01 00:00:00"
"M-WPNAXJ30","P-W9FP7F15","2022-10-01","519","merchant__electronics","519","2022-10-01 00:00:00"
"M-FF88JBBU","P-T4L7LL0Z","2022-10-01","727","merchant__electronics","727","2022-10-01 00:00:00"
"M-CJYXP0GI","P-SRSOUJM9","2022-10-01","921","merchant__electronics","921","2022-10-01 00:00:00"
"M-LQA93ZWI","P-HSDMHDL8","2022-10-01","301","merchant__electronics","301","2022-10-01 00:00:00"
"M-M5R3Y5S3","P-PUEZLWDA","2022-10-01","177","merchant__electronics","177","2022-10-01 00:00:00"
"M-RM69E28P","P-M12YKA1Z","2022-10-01","974","merchant__electronics","974","2022-10-01 00:00:00"
"M-3Q23F016","P-N1M7DVQ3","2022-10-01","328","merchant__electronics","328","2022-10-01 00:00:00"
"M-XGPRP2KH","P-8QKO0364","2022-10-01","425","merchant__electronics","425","2022-10-01 00:00:00"
"M-798I6NZY","P-3W7QPD97","2022-10-01","14474","merchant__electronics","15500","2022-10-01 00:00:00"
"M-0NV3W6AE","P-ULHRG4GB","2022-10-01","14844","merchant__electronics","15839","2022-10-01 00:00:00"
"M-NRNNVW02","P-3Y7S5IDJ","2022-10-01","15496","merchant__electronics","16379","2022-10-01 00:00:00"
"M-MP785GRF","P-0UMDKDI8","2022-10-01","15288","merchant__electronics","16335","2022-10-01 00:00:00"
"M-MHDLW32L","P-B133E5GU","2022-10-01","14841","merchant__electronics","15762","2022-10-01 00:00:00"
"M-2V6695GB","P-71K5EPIZ","2022-10-01","15383","merchant__electronics","16479","2022-10-01 00:00:00"
"M-Z3JPNQLJ","P-C62GOWS4","2022-10-01","15952","merchant__electronics","16996","2022-10-01 00:00:00"
"M-N93D3Z1E","P-S9SV88ZB","2022-10-01","15525","merchant__electronics","16504","2022-10-01 00:00:00"
"M-62Q8SKAL","P-PICZSIFB","2022-10-01","15114","merchant__electronics","16137","2022-10-01 00:00:00"
"M-E7LQ4SUE","P-8Q7E4XWL","2022-10-01","254","merchant__electronics","254","2022-10-01 00:00:00"
"M-F518XLMT","P-ZB7UQRXA","2022-10-01","976","merchant__electronics","976","2022-10-01 00:00:00"
"M-JDJ4GLFL","P-YLYHG9DI","2022-10-01","154","merchant__electronics","154","2022-10-01 00:00:00"
"M-TZ4AYO2G","P-GG6SRFRI","2022-10-01","113","merchant__electronics","113","2022-10-01 00:00:00"
"M-YN052PHR","P-MBVSWRQE","2022-10-01","464","merchant__electronics","464","2022-10-01 00:00:00"
"M-JBKTRGI0","P-WC5UB7OD","2022-10-01","378","merchant__electronics","378","2022-10-01 00:00:00"
"M-LLWLPE66","P-33JGK6R3","2022-10-01","38","merchant__electronics","38","2022-10-01 00:00:00"
"M-AOVN6A9T","P-I40CH1VY","2022-10-01","607","merchant__electronics","607","2022-10-01 00:00:00"
"M-7DZTQA4C","P-LCNYTMRM","2022-10-01","99","merchant__electronics","99","2022-10-01 00:00:00"
"M-19QB0DKW","P-FKL70JPO","2022-10-01","579","merchant__electronics","579","2022-10-01 00:00:00"
"M-KA8D3UUP","P-PDBC8R3I","2022-10-01","956","merchant__electronics","956","2022-10-01 00:00:00"
"M-5QEUGT67","P-BLJ9N6B1","2022-10-01","207","merchant__electronics","207","2022-10-01 00:00:00"
"M-9B1RC693","P-GK4GAM4E","2022-10-01","388","merchant__electronics","388","2022-10-01 00:00:00"
"M-DP5U5FBG","P-RGWCH2QE","2022-10-01","828","merchant__electronics","828","2022-10-01 00:00:00"
"M-5N3ZLWL1","P-18Z2UEJ2","2022-10-01","721","merchant__electronics","721","2022-10-01 00:00:00"
"M-WIS40L3D","P-CQTSDEI3","2022-10-01","752","merchant__electronics","752","2022-10-01 00:00:00"
"M-7LIT8PGB","P-YDFVJOZ9","2022-10-01","743","merchant__electronics","743","2022-10-01 00:00:00"
"M-WOH1MWI0","P-XHSAEDLK","2022-10-01","589","merchant__electronics","589","2022-10-01 00:00:00"
"M-C95FP77S","P-0O7TA9NL","2022-10-01","456","merchant__electronics","456","2022-10-01 00:00:00"
"M-BIDG4G47","P-9VGAX24L","2022-10-01","180","merchant__electronics","180","2022-10-01 00:00:00"
"M-IZTBNVBI","P-O4AYKOW8","2022-10-01","839","merchant__electronics","839","2022-10-01 00:00:00"
"M-EWAW4KP7","P-0S9Y7C8H","2022-10-01","743","merchant__electronics","743","2022-10-01 00:00:00"
"M-1PL2DX5Y","P-3WHQ8JB1","2022-10-01","104","merchant__electronics","104","2022-10-01 00:00:00"
"M-VRF283A6","P-WLIINZZA","2022-10-01","415","merchant__electronics","415","2022-10-01 00:00:00"
"M-AEIVS7EC","P-KBM2MXOA","2022-10-01","637","merchant__electronics","637","2022-10-01 00:00:00"
"M-GWJ34O5T","P-G1EAU5X7","2022-10-01","87","merchant__electronics","87","2022-10-01 00:00:00"
"M-PJLFNUDL","P-43WKFSAY","2022-10-01","311","merchant__electronics","311","2022-10-01 00:00:00"
"M-LFEL67CA","P-D74LH52Z","2022-10-01","642","merchant__electronics","642","2022-10-01 00:00:00"
"M-0JEIVABH","P-9584CF34","2022-10-01","261","merchant__electronics","261","2022-10-01 00:00:00"
"M-0BFQ44OE","P-6W0RXJIJ","2022-10-01","803","merchant__electronics","803","2022-10-01 00:00:00"
"M-967QRPLQ","P-9E2QWWYF","2022-11-01","4207","merchant__clothing","4475","2022-11-01 00:00:00"
"M-GFHLB1AM","P-VVFU1JSD","2022-11-01","4562","merchant__clothing","4857","2022-11-01 00:00:00"
"M-VZEBPXEG","P-UWZBNWBF","2022-11-01","4873","merchant__clothing","5133","2022-11-01 00:00:00"
"M-ZEK8UTGR","P-QJM9CGOC","2022-11-01","4783","merchant__clothing","5005","2022-11-01 00:00:00"
"M-AYZTXH2L","P-AP2VLH9R","2022-11-01","4200","merchant__clothing","4469","2022-11-01 00:00:00"
"M-8QD73JPT","P-F7E5IX2B","2022-11-01","4329","merchant__clothing","4502","2022-11-01 00:00:00"
"M-6N3KTGED","P-WELC80UL","2022-11-01","4232","merchant__clothing","4371","2022-11-01 00:00:00"
"M-BVQ8P296","P-IZ01YCC0","2022-11-01","4026","merchant__clothing","4291","2022-11-01 00:00:00"
"M-GPCG9YP9","P-Z8YAFBZT","2022-11-01","3984","merchant__clothing","4240","2022-11-01 00:00:00"
"M-TI1KLYN7","P-SF7F2R8W","2022-11-01","4810","merchant__clothing","4996","2022-11-01 00:00:00"
"M-KD5NTGW0","P-HYD6V6R6","2022-11-01","4485","merchant__clothing","4774","2022-11-01 00:00:00"
"M-88Q8Q8NC","P-LYKV1PFD","2022-11-01","4861","merchant__clothing","5127","2022-11-01 00:00:00"
"M-14YKTWJM","P-86QVHCKN","2022-11-01","4053","merchant__clothing","4366","2022-11-01 00:00:00"
"M-8FX2UL6P","P-CT29LLIB","2022-11-01","4154","merchant__clothing","4428","2022-11-01 00:00:00"
"M-7RMOZALF","P-2C2DM5TS","2022-11-01","5058","merchant__clothing","5235","2022-11-01 00:00:00"
"M-07BI2A9P","P-2CM3ADX9","2022-11-01","5210","merchant__clothing","5477","2022-11-01 00:00:00"
"M-N1W2HL86","P-LC1GVCVA","2022-11-01","3759","merchant__clothing","4004","2022-11-01 00:00:00"
"M-0WOACD95","P-81930YFA","2022-11-01","4618","merchant__clothing","4893","2022-11-01 00:00:00"
"M-LCI61L7I","P-J8QNCOER","2022-11-01","4904","merchant__clothing","5118","2022-11-01 00:00:00"
"M-97APJ445","P-5MBMB0WZ","2022-11-01","4828","merchant__clothing","5053","2022-11-01 00:00:00"
"M-T5YY2O7V","P-1FJ5TPIN","2022-11-01","4330","merchant__clothing","4539","2022-11-01 00:00:00"
"M-ITVWEE71","P-SLNK6RR7","2022-11-01","4918","merchant__clothing","5157","2022-11-01 00:00:00"
"M-PB0FM3PO","P-2TVAJ7B5","2022-11-01","4747","merchant__clothing","4949","2022-11-01 00:00:00"
"M-34LF1E7X","P-CEAA4SO6","2022-11-01","4503","merchant__clothing","4723","2022-11-01 00:00:00"
"M-0D7MGW36","P-6H7X4WKL","2022-11-01","4476","merchant__clothing","4647","2022-11-01 00:00:00"
"M-60V5N80C","P-6NI7O7PQ","2022-11-01","4367","merchant__clothing","4591","2022-11-01 00:00:00"
"M-TNOJIQAN","P-EBTAOP0H","2022-11-01","4628","merchant__clothing","4866","2022-11-01 00:00:00"
"M-9J0YOKSK","P-NXER8PK7","2022-11-01","4674","merchant__clothing","4911","2022-11-01 00:00:00"
"M-55XD0KW3","P-72ZJFVDT","2022-11-01","4943","merchant__clothing","5153","2022-11-01 00:00:00"
"M-LUX09XVI","P-6FVM832Y","2022-11-01","4548","merchant__clothing","4824","2022-11-01 00:00:00"
"M-TT97FVIB","P-IEU0ZQOA","2022-11-01","4362","merchant__clothing","4618","2022-11-01 00:00:00"
"M-25IHV2W7","P-M35CA2E9","2022-11-01","4715","merchant__clothing","4991","2022-11-01 00:00:00"
"M-WGGIBX4A","P-KG7R8M2L","2022-11-01","4667","merchant__clothing","4879","2022-11-01 00:00:00"
"M-61V5N3AD","P-TYYC4TYQ","2022-11-01","3977","merchant__clothing","4211","2022-11-01 00:00:00"
"M-GMIV6M9F","P-SYY6JT1Q","2022-11-01","4910","merchant__clothing","5218","2022-11-01 00:00:00"
"M-WAN2MKEV","P-WKDWO58J","2022-11-01","4640","merchant__clothing","4832","2022-11-01 00:00:00"
"M-Z9LTWQR0","P-G75MYA3L","2022-11-01","4133","merchant__clothing","4358","2022-11-01 00:00:00"
"M-KK8XHRXR","P-9NPZMJMF","2022-11-01","4227","merchant__clothing","4594","2022-11-01 00:00:00"
"M-B7LFY1FG","P-OPA3WYFJ","2022-11-01","4268","merchant__clothing","4485","2022-11-01 00:00:00"
"M-0J45SXPA","P-2J8Y2UV0","2022-11-01","3989","merchant__clothing","4173","2022-11-01 00:00:00"
"M-GZ9DNUI8","P-HY4II61Y","2022-11-01","4722","merchant__clothing","4951","2022-11-01 00:00:00"
"M-QU9F6TD1","P-1ILMUXUR","2022-11-01","4168","merchant__clothing","4401","2022-11-01 00:00:00"
"M-50BSR6U4","P-Q3DDHVO9","2022-11-01","4135","merchant__clothing","4369","2022-11-01 00:00:00"
"M-GWKTCAOV","P-7YUZFE6E","2022-11-01","4969","merchant__clothing","5188","2022-11-01 00:00:00"
"M-HCWELNUW","P-W9FP7F15","2022-11-01","3997","merchant__clothing","4191","2022-11-01 00:00:00"
"M-B4ED4GAD","P-T4L7LL0Z","2022-11-01","4040","merchant__clothing","4304","2022-11-01 00:00:00"
"M-06ZO7B31","P-SRSOUJM9","2022-11-01","4558","merchant__clothing","4813","2022-11-01 00:00:00"
"M-HC51QFBA","P-HSDMHDL8","2022-11-01","4209","merchant__clothing","4467","2022-11-01 00:00:00"
"M-7W75DZ0N","P-PUEZLWDA","2022-11-01","4425","merchant__clothing","4699","2022-11-01 00:00:00"
"M-4XOVRR2Q","P-M12YKA1Z","2022-11-01","4278","merchant__clothing","4595","2022-11-01 00:00:00"
"M-RK830T8F","P-N1M7DVQ3","2022-11-01","4086","merchant__clothing","4342","2022-11-01 00:00:00"
"M-NG6C7CD2","P-8QKO0364","2022-11-01","4374","merchant__clothing","4579","2022-11-01 00:00:00"
"M-JBTC4YOG","P-3W7QPD97","2022-11-01","178","merchant__clothing","178","2022-11-01 00:00:00"
"M-B4NX64PU","P-ULHRG4GB","2022-11-01","24","merchant__clothing","24","2022-11-01 00:00:00"
"M-9CPVJ85T","P-3Y7S5IDJ","2022-11-01","843","merchant__clothing","843","2022-11-01 00:00:00"
"M-I9B2FBL9","P-0UMDKDI8","2022-11-01","798","merchant__clothing","798","2022-11-01 00:00:00"
"M-PKGNVCEZ","P-B133E5GU","2022-11-01","934","merchant__clothing","934","2022-11-01 00:00:00"
"M-09RBAHAC","P-71K5EPIZ","2022-11-01","299","merchant__clothing","299","2022-11-01 00:00:00"
"M-AMRI9YN7","P-C62GOWS4","2022-11-01","26","merchant__clothing","26","2022-11-01 00:00:00"
"M-5G3W78TL","P-S9SV88ZB","2022-11-01","9","merchant__clothing","9","2022-11-01 00:00:00"
"M-VWXVTVBB","P-PICZSIFB","2022-11-01","117","merchant__clothing","117","2022-11-01 00:00:00"
"M-NPM1RKWL","P-8Q7E4XWL","2022-11-01","970","merchant__clothing","970","2022-11-01 00:00:00"
"M-194RZTSO","P-ZB7UQRXA","2022-11-01","521","merchant__clothing","521","2022-11-01 00:00:00"
