"order_id","wdf__client_id","order_status"
"O-MP91781Y","merchant__electronics","Processed"
"O-5RZZ49MT","merchant__bigboxretailer","Processed"
"O-DTU1VXO3","merchant__electronics","Processed"
"O-15BZGFOX","merchant__electronics","Processed"
"O-1SXGXZR2","merchant__bigboxretailer","Processed"
"O-1UL9R2MP","merchant__clothing","Processed"
"O-Y4RKJU3L","merchant__electronics","Processed"
"O-CGCCC6BY","merchant__electronics","Processed"
"O-S2J4R37X","merchant__bigboxretailer","Processed"
"O-L69RUF1Q","merchant__bigboxretailer","Processed"
"O-OSZ548P1","merchant__electronics","Processed"
"O-W32YRR0Q","merchant__electronics","Processed"
"O-MSBFO4TE","merchant__bigboxretailer","Canceled"
"O-P6OPBIOH","merchant__electronics","Processed"
"O-RL0QBHQB","merchant__clothing","Processed"
"O-R4NXMCK9","merchant__bigboxretailer","Processed"
"O-I00WLF98","merchant__electronics","Processed"
"O-UDS14LXM","merchant__electronics","Processed"
"O-BWJW8U92","merchant__clothing","Processed"
"O-D9L0ONB0","merchant__electronics","Processed"
"O-SN5KSMHA","merchant__electronics","Processed"
"O-AKC128Q3","merchant__electronics","Canceled"
"O-K34ESABS","merchant__bigboxretailer","Processed"
"O-HDZP46SZ","merchant__electronics","Processed"
"O-HEL9SA5P","merchant__clothing","Canceled"
"O-6F0A38XO","merchant__bigboxretailer","Processed"
"O-60BYCSXY","merchant__electronics","Processed"
"O-UENSZEXG","merchant__electronics","In Cart"
"O-XSXTGO38","merchant__electronics","Processed"
"O-6388MSF4","merchant__clothing","Processed"
"O-U6TEDAHV","merchant__clothing","Processed"
"O-CXHK0UGS","merchant__electronics","Processed"
"O-23UDCQR9","merchant__electronics","Processed"
"O-VA48M2CC","merchant__clothing","Processed"
"O-09ETHSDU","merchant__bigboxretailer","Processed"
"O-8MI7AGYA","merchant__bigboxretailer","Processed"
"O-QL1KSJ0K","merchant__electronics","Processed"
"O-4MVKE483","merchant__clothing","Processed"
"O-2C4MQE8Q","merchant__electronics","Processed"
"O-NPWARYVG","merchant__bigboxretailer","Processed"
"O-WMWIAZ0T","merchant__electronics","Processed"
"O-O6MSK3N2","merchant__bigboxretailer","Processed"
"O-SNXALACE","merchant__electronics","Processed"
"O-YKES9EWL","merchant__electronics","Processed"
"O-O4BCD83M","merchant__bigboxretailer","Processed"
"O-4SNQ4N2Z","merchant__bigboxretailer","Processed"
"O-TCDSU0S4","merchant__electronics","Processed"
"O-UXQM1Z4D","merchant__bigboxretailer","Processed"
"O-BL6J2PAM","merchant__electronics","Processed"
"O-1363APSN","merchant__electronics","Processed"
"O-8ISVJRW7","merchant__electronics","Processed"
"O-Q0XW8HLE","merchant__bigboxretailer","Processed"
"O-3SN826AV","merchant__clothing","Processed"
"O-BVHMDUMR","merchant__bigboxretailer","Processed"
"O-GQT2QRM4","merchant__electronics","Processed"
"O-O3MHHTF5","merchant__clothing","Processed"
"O-HGDOIGJ3","merchant__bigboxretailer","Processed"
"O-97R0XLPE","merchant__electronics","Processed"
"O-K2HG8DVJ","merchant__clothing","Processed"
"O-DIV971F0","merchant__electronics","Processed"
"O-NRIGIERL","merchant__bigboxretailer","Processed"
"O-4WA5U0SQ","merchant__electronics","In Cart"
"O-GKUD3IJM","merchant__electronics","Processed"
"O-MYYJS9WB","merchant__bigboxretailer","Processed"
"O-A8A9C56O","merchant__electronics","Processed"
"O-040CMW21","merchant__bigboxretailer","In Cart"
"O-S7EXKL6J","merchant__electronics","Processed"
"O-1H7FUFHQ","merchant__electronics","Canceled"
"O-XFT6OIBQ","merchant__bigboxretailer","Processed"
"O-PYMMEZJU","merchant__electronics","Processed"
"O-9QWFDUJL","merchant__electronics","Processed"
"O-RU25RGQC","merchant__bigboxretailer","Processed"
"O-G0C0E01B","merchant__electronics","Processed"
"O-RXNMLC3K","merchant__clothing","Processed"
"O-JA4FDS18","merchant__electronics","Processed"
"O-9594NQ33","merchant__clothing","Processed"
"O-L5UKJZEA","merchant__bigboxretailer","Processed"
"O-FAPI4LIW","merchant__bigboxretailer","Processed"
"O-SUZ6PZZR","merchant__electronics","Processed"
"O-6NIB486V","merchant__bigboxretailer","Processed"
"O-C7R0QMWS","merchant__electronics","Processed"
"O-249WD8BY","merchant__bigboxretailer","Processed"
"O-45HG4EID","merchant__bigboxretailer","Processed"
"O-453BCPFV","merchant__electronics","Processed"
"O-WSRA3EV9","merchant__clothing","Processed"
"O-7EUPPXVB","merchant__electronics","Processed"
"O-JRI1B2TI","merchant__bigboxretailer","Processed"
"O-BG4OYGW0","merchant__clothing","Processed"
"O-T6BAJO5G","merchant__bigboxretailer","Canceled"
"O-3QL2Q1UQ","merchant__bigboxretailer","Processed"
"O-CKN4XCDQ","merchant__electronics","Processed"
"O-1B6MXDE3","merchant__electronics","Processed"
"O-5YC3M9E8","merchant__electronics","Processed"
"O-MB4YP8NT","merchant__electronics","Processed"
"O-ZVLS7L2W","merchant__clothing","Processed"
"O-N49LSQFR","merchant__electronics","Processed"
"O-QQSIHIGU","merchant__bigboxretailer","Processed"
"O-O7UQZSJZ","merchant__electronics","Processed"
"O-089WKN8D","merchant__bigboxretailer","Processed"
"O-WFW5P8G3","merchant__electronics","Processed"
"O-LLRJLDKJ","merchant__electronics","Processed"
"O-FQNBXI1I","merchant__electronics","Processed"
"O-H2X82MR6","merchant__bigboxretailer","In Cart"
"O-HPXVSYHS","merchant__clothing","Processed"
"O-J3IRN2E4","merchant__electronics","Processed"
"O-8C2CQW6H","merchant__bigboxretailer","Processed"
"O-IYP3XWCQ","merchant__clothing","Processed"
"O-NL4RKNDW","merchant__electronics","In Cart"
"O-VNBVGUTB","merchant__electronics","Processed"
"O-DOT705RB","merchant__electronics","Processed"
"O-9H7JIQY5","merchant__bigboxretailer","Processed"
"O-EI40ITZJ","merchant__clothing","Processed"
"O-FJDYL2QU","merchant__electronics","Processed"
"O-SBLQYCIN","merchant__bigboxretailer","Processed"
"O-PYT6X4NL","merchant__electronics","Processed"
"O-P1JVAOGN","merchant__bigboxretailer","Processed"
"O-BX7QDMW5","merchant__bigboxretailer","Processed"
"O-10F3E107","merchant__electronics","Canceled"
"O-DS6DW7Z0","merchant__electronics","Processed"
"O-0TQT3AVJ","merchant__bigboxretailer","Processed"
"O-LR6VFKPW","merchant__bigboxretailer","Processed"
"O-YNG4LCEX","merchant__bigboxretailer","Processed"
"O-EZM1N1VY","merchant__bigboxretailer","Processed"
"O-IWE2J9RW","merchant__electronics","Processed"
"O-G6YV0LH9","merchant__electronics","Processed"
"O-QQSOAOT0","merchant__electronics","Processed"
"O-LP42PG09","merchant__bigboxretailer","Processed"
"O-GLGSP7DJ","merchant__electronics","Processed"
"O-CIZUC74D","merchant__bigboxretailer","Processed"
"O-DGA5C8H1","merchant__clothing","Processed"
"O-42GE50A7","merchant__electronics","Processed"
"O-T4WR2Q4M","merchant__bigboxretailer","Processed"
"O-75ARJUWK","merchant__electronics","Processed"
"O-XD4N16WV","merchant__electronics","Processed"
"O-ZWX97BEZ","merchant__clothing","In Cart"
"O-60ZPEBF2","merchant__electronics","Processed"
"O-TMDFYXG0","merchant__electronics","Processed"
"O-I020UQ6O","merchant__electronics","Processed"
"O-4OIG7V0H","merchant__clothing","Processed"
"O-T7T8A8F1","merchant__bigboxretailer","Processed"
"O-9PUU2UQV","merchant__electronics","In Cart"
"O-Z1LFV0KP","merchant__bigboxretailer","Processed"
"O-82FM6PI3","merchant__clothing","Processed"
"O-8K7D0JA3","merchant__electronics","Processed"
"O-6H0BYXDF","merchant__bigboxretailer","Canceled"
"O-Q955N8K0","merchant__clothing","Processed"
"O-YJR52G4Q","merchant__electronics","Processed"
"O-4UI11HJZ","merchant__electronics","Processed"
"O-7E660E9C","merchant__electronics","Processed"
"O-XWIFCSJ1","merchant__electronics","Processed"
"O-R13ALI4F","merchant__electronics","Processed"
"O-K8ABAC6V","merchant__electronics","Processed"
"O-PJZF63PP","merchant__clothing","Processed"
"O-IKRV57NW","merchant__bigboxretailer","Processed"
"O-QCU4OKCH","merchant__electronics","Processed"
"O-EZ4A11D5","merchant__electronics","Processed"
"O-MBJATYHS","merchant__clothing","Processed"
"O-XZFTPTDC","merchant__electronics","Processed"
"O-AS95LMHV","merchant__electronics","Processed"
"O-V0LLMB5L","merchant__bigboxretailer","Processed"
"O-J94XZO13","merchant__electronics","Canceled"
"O-868L4NQ0","merchant__bigboxretailer","Processed"
"O-R8XA7QP0","merchant__bigboxretailer","Processed"
"O-S177LRWJ","merchant__bigboxretailer","Processed"
"O-HDG5Z7AU","merchant__bigboxretailer","Processed"
"O-T60VIG4X","merchant__electronics","Processed"
"O-I2UP8IUT","merchant__electronics","Processed"
"O-7AS4E9CF","merchant__bigboxretailer","Processed"
"O-3OVRYU3C","merchant__electronics","Processed"
"O-SV80AVWG","merchant__clothing","Processed"
"O-ER4WYRX2","merchant__bigboxretailer","Processed"
"O-RQTSPUWZ","merchant__electronics","Processed"
"O-ABWUU2ZQ","merchant__electronics","Processed"
"O-8S8WKQRK","merchant__bigboxretailer","Processed"
"O-VU5ZCYVR","merchant__bigboxretailer","Processed"
"O-ECGG51IC","merchant__electronics","Processed"
"O-5D2OZQLI","merchant__electronics","Processed"
"O-B9IAJT7O","merchant__bigboxretailer","In Cart"
"O-INGDMFLX","merchant__bigboxretailer","Processed"
"O-XHFV85JP","merchant__electronics","Processed"
"O-OZRYI4PT","merchant__electronics","Processed"
"O-AOQ5O9TL","merchant__electronics","Processed"
"O-4C8O7X5A","merchant__bigboxretailer","Processed"
"O-AHUM3QM3","merchant__bigboxretailer","Processed"
"O-ZNGZDD1S","merchant__electronics","Processed"
"O-PC0Q1T7I","merchant__electronics","Processed"
"O-DCNS3HMO","merchant__clothing","Processed"
"O-ZIB03XQ5","merchant__electronics","Processed"
"O-GAIU0LMT","merchant__clothing","Processed"
"O-4AKGXJU9","merchant__electronics","Processed"
"O-S32HZTOF","merchant__electronics","In Cart"
"O-CSOHMYEA","merchant__electronics","Processed"
"O-9AOBFIM3","merchant__clothing","Processed"
"O-LMEJDK3A","merchant__clothing","Processed"
"O-OLD29H7J","merchant__bigboxretailer","Processed"
"O-UMPPH0G2","merchant__electronics","Processed"
"O-4GXZIDRH","merchant__bigboxretailer","Processed"
"O-P829OTEQ","merchant__clothing","Processed"
"O-40QIUG34","merchant__electronics","Canceled"
"O-W186OXL8","merchant__electronics","Processed"
"O-6JZ9XF0E","merchant__electronics","Processed"
"O-VHCPJRHM","merchant__bigboxretailer","Processed"
"O-OWLIJ01X","merchant__clothing","Processed"
"O-O29JP5OI","merchant__electronics","Processed"
"O-370FYM9P","merchant__bigboxretailer","Processed"
"O-MVX7BUBB","merchant__clothing","Canceled"
"O-B4CSTSXR","merchant__electronics","Processed"
"O-8C2NS7WE","merchant__bigboxretailer","Processed"
"O-6KXJE5BJ","merchant__bigboxretailer","Processed"
"O-CYO2US3N","merchant__bigboxretailer","Processed"
"O-XQKBZ7YR","merchant__electronics","Processed"
"O-QW7ZUC6L","merchant__electronics","Processed"
"O-H7O6OY8Z","merchant__electronics","Processed"
"O-6XN8TZ99","merchant__electronics","Processed"
"O-82WWRWU1","merchant__bigboxretailer","Canceled"
"O-JK7NRO97","merchant__bigboxretailer","Processed"
"O-DE1WALXE","merchant__electronics","Processed"
"O-SJYVU5C4","merchant__electronics","Processed"
"O-MGSWHYXC","merchant__bigboxretailer","Processed"
"O-TM9RVCNN","merchant__clothing","Processed"
"O-DVKC5PP1","merchant__bigboxretailer","Processed"
"O-DX79CIH4","merchant__electronics","Processed"
"O-WC5IQII7","merchant__electronics","In Cart"
"O-YX6VJCUL","merchant__bigboxretailer","Processed"
"O-PTIDYK75","merchant__clothing","Processed"
"O-RVX398VV","merchant__electronics","Processed"
"O-52IREC2S","merchant__electronics","Processed"
"O-Q5698WBC","merchant__bigboxretailer","In Cart"
"O-600Y092O","merchant__electronics","Processed"
"O-1KCEEVI6","merchant__bigboxretailer","Processed"
"O-52F4DJOD","merchant__clothing","Processed"
"O-1DUARQBJ","merchant__electronics","Processed"
"O-I9UIK4U6","merchant__bigboxretailer","Processed"
"O-VHUB9OT0","merchant__electronics","Processed"
"O-RS6LG786","merchant__electronics","Processed"
"O-YY14NVSG","merchant__electronics","Processed"
"O-A36T0C47","merchant__bigboxretailer","Processed"
"O-X555MMOJ","merchant__clothing","Processed"
"O-IOLVJA7M","merchant__bigboxretailer","Processed"
"O-P45E4ZDN","merchant__bigboxretailer","Processed"
"O-VYSWICH5","merchant__electronics","Processed"
"O-WOEU7XFQ","merchant__bigboxretailer","Canceled"
"O-FGESFX2U","merchant__electronics","Canceled"
"O-Z651LDKT","merchant__clothing","Canceled"
"O-QC09ZGIM","merchant__bigboxretailer","Processed"
"O-3SA9VSMR","merchant__electronics","Processed"
"O-1NHKH4ZP","merchant__clothing","In Cart"
"O-22JVJQ25","merchant__electronics","Processed"
"O-EI75FYUH","merchant__clothing","Processed"
"O-HBL6X98A","merchant__bigboxretailer","Processed"
"O-VS8VTQ17","merchant__bigboxretailer","Processed"
"O-537FJLLU","merchant__electronics","Processed"
"O-D4P2G971","merchant__electronics","Processed"
"O-5M007CUO","merchant__electronics","Processed"
"O-8RGC2FO5","merchant__bigboxretailer","Processed"
"O-L6XGJRFB","merchant__bigboxretailer","Processed"
"O-6F6OMNN8","merchant__electronics","Processed"
"O-TEKAYK8G","merchant__electronics","Processed"
"O-8H3MCAX0","merchant__bigboxretailer","Processed"
"O-43AS7JGZ","merchant__electronics","Processed"
"O-Q1OPTF7U","merchant__bigboxretailer","Processed"
"O-EOPPYB0C","merchant__bigboxretailer","Processed"
"O-3TK8DMNQ","merchant__electronics","Processed"
"O-1TW8RERC","merchant__electronics","Processed"
"O-XWZJLXUN","merchant__electronics","Processed"
"O-NSP9D6W3","merchant__electronics","Processed"
"O-073Z7142","merchant__electronics","Processed"
"O-HGOLGGG2","merchant__electronics","Processed"
"O-WDVMUCZU","merchant__clothing","Processed"
"O-2NHU978B","merchant__clothing","Processed"
"O-JIHDLJZL","merchant__clothing","Processed"
"O-4170H5EV","merchant__clothing","Processed"
"O-ZWQW08MH","merchant__clothing","Processed"
"O-JNTO9VGW","merchant__electronics","Processed"
"O-98N7A2RY","merchant__bigboxretailer","Processed"
"O-3IEJ6ZVG","merchant__bigboxretailer","Processed"
"O-R7QI08HP","merchant__electronics","Processed"
"O-3HF0LTGZ","merchant__bigboxretailer","Processed"
"O-S4KXI51F","merchant__bigboxretailer","Processed"
"O-JBYRKQY0","merchant__electronics","Processed"
"O-9M27OQT2","merchant__bigboxretailer","Processed"
"O-8K2JHDO9","merchant__electronics","Processed"
"O-AKQPI95H","merchant__electronics","In Cart"
"O-8H2TO94V","merchant__bigboxretailer","Processed"
"O-R2KJPUBG","merchant__bigboxretailer","In Cart"
"O-OME1NW4F","merchant__electronics","Processed"
"O-VG7C38UD","merchant__electronics","Processed"
"O-MDD293YX","merchant__electronics","Processed"
"O-Q8BQ6NQX","merchant__electronics","Processed"
"O-B5OOT3C2","merchant__electronics","Processed"
"O-7IUZ1E3T","merchant__electronics","Processed"
"O-EUZDO1W5","merchant__electronics","Processed"
"O-OB5R1R3F","merchant__electronics","Processed"
"O-106RDOQU","merchant__electronics","Processed"
"O-WI9214Q5","merchant__electronics","Processed"
"O-H70RJHF9","merchant__clothing","Processed"
"O-RL8OXH03","merchant__clothing","Processed"
"O-KT7OSH22","merchant__bigboxretailer","Processed"
"O-1JGOAMM7","merchant__electronics","Processed"
"O-SW66CWG5","merchant__clothing","Processed"
"O-7WT27UZ5","merchant__clothing","Processed"
"O-X62WL8XG","merchant__electronics","Processed"
"O-BMD4UW2B","merchant__bigboxretailer","Canceled"
"O-2WW60PQT","merchant__electronics","Canceled"
"O-49V0S9QQ","merchant__clothing","Processed"
"O-F3Z36Q3K","merchant__bigboxretailer","Processed"
"O-6Q5NE4HH","merchant__electronics","Processed"
"O-LDR4S9NL","merchant__electronics","Processed"
"O-0Q8L1HEG","merchant__bigboxretailer","Processed"
"O-ROC623N8","merchant__electronics","Processed"
"O-FKCNNF6G","merchant__bigboxretailer","Processed"
"O-KH93KCWN","merchant__bigboxretailer","Processed"
"O-Q8AU3595","merchant__bigboxretailer","Processed"
"O-0CBIFSKI","merchant__electronics","Processed"
"O-KWBM0N9Q","merchant__electronics","In Cart"
"O-06E81ZFJ","merchant__bigboxretailer","Processed"
"O-PTTXVZ14","merchant__electronics","Processed"
"O-3PZ81E7C","merchant__electronics","Processed"
"O-95EE2D6N","merchant__electronics","Processed"
"O-7SXE4MOL","merchant__electronics","Processed"
"O-CK5HX096","merchant__electronics","Processed"
"O-O648FDCU","merchant__electronics","Processed"
"O-PPQI9I58","merchant__electronics","Processed"
"O-MMVWDCOY","merchant__electronics","Processed"
"O-4PFHX9J0","merchant__bigboxretailer","Processed"
"O-QWLV1G46","merchant__electronics","Processed"
"O-VORW0MG8","merchant__bigboxretailer","Processed"
"O-2VVZMJJK","merchant__clothing","Processed"
"O-68BQ1VNX","merchant__electronics","Processed"
"O-2N9YS3U9","merchant__clothing","Processed"
"O-VAESLAZO","merchant__bigboxretailer","Processed"
"O-5E2IQXVE","merchant__clothing","Processed"
"O-BO3D6CFS","merchant__electronics","Processed"
"O-OAGVAB2E","merchant__clothing","Processed"
"O-F0UFSTAO","merchant__electronics","In Cart"
"O-UV3BE9VN","merchant__bigboxretailer","Processed"
"O-GL68R72L","merchant__electronics","Processed"
"O-G8OTGE83","merchant__bigboxretailer","Processed"
"O-ZWYKYI4L","merchant__bigboxretailer","Processed"
"O-M1JAO255","merchant__bigboxretailer","Processed"
"O-WRET48SY","merchant__electronics","Processed"
"O-CL85JJVK","merchant__bigboxretailer","Processed"
"O-TDIJD667","merchant__electronics","Processed"
"O-D5CR9H05","merchant__electronics","Processed"
"O-9995XDYY","merchant__electronics","Processed"
"O-8MABTQZ4","merchant__electronics","Processed"
"O-AE8PCHIL","merchant__electronics","Processed"
"O-DF0H87PW","merchant__electronics","Processed"
"O-SVUCIUHG","merchant__electronics","Processed"
"O-Q9U2ZXNG","merchant__bigboxretailer","Processed"
"O-X862VKIK","merchant__bigboxretailer","Processed"
"O-17HQS15X","merchant__electronics","Processed"
"O-221HBGY3","merchant__clothing","Processed"
"O-256GW47B","merchant__electronics","Canceled"
"O-AXFEFQC6","merchant__electronics","Processed"
"O-NZEEI2FU","merchant__electronics","Processed"
"O-X72NH9P4","merchant__clothing","Processed"
"O-V8KAU203","merchant__bigboxretailer","Processed"
"O-CV67WL1Q","merchant__clothing","Processed"
"O-M3YFGGJ6","merchant__electronics","Processed"
"O-322TEY4A","merchant__bigboxretailer","Processed"
"O-U2QU4NXD","merchant__electronics","Processed"
"O-LM1RBGG3","merchant__bigboxretailer","Processed"
"O-EAYUD8KB","merchant__electronics","Processed"
"O-ELDCJVZ4","merchant__bigboxretailer","Processed"
"O-VIRH119R","merchant__bigboxretailer","Processed"
"O-OOGHFVQT","merchant__bigboxretailer","In Cart"
"O-83W80W9D","merchant__bigboxretailer","Processed"
"O-UVMHBOEW","merchant__electronics","Processed"
"O-S5RVT5SL","merchant__electronics","Processed"
"O-KGD9JKNF","merchant__bigboxretailer","Processed"
"O-RNAKAKJM","merchant__electronics","Processed"
"O-WY51LAVT","merchant__electronics","Processed"
"O-FDOL9MVD","merchant__clothing","Processed"
"O-HFMUNBI9","merchant__bigboxretailer","Canceled"
"O-VAR25VN4","merchant__electronics","Processed"
"O-FWX07LBI","merchant__bigboxretailer","Processed"
